지점,일자,일최고 기온 (℃),일최저 기온 (℃),기온차,일강수량,평균해면기압,평균습도,일사합,일조합
11,2006-05-10,20.2,16,4.2,0.3,1010.7,75,6.84,0.2
11,2006-05-11,24.2,13.5,10.7,,1019.6,45,21.66,7.9
11,2006-05-12,18.8,15.1,3.7,0,1020.7,45,5.74,0
11,2006-05-13,19,12.3,6.7,,1014,53,18.16,6.5
11,2006-05-14,21.5,10.8,10.7,,1014.6,54,25.15,11.1
11,2006-05-15,25,11.3,13.7,,1017.7,44,25.95,12.2
11,2006-05-16,24.7,13.8,10.9,,1019.7,42,25.97,12.8
11,2006-05-17,24.6,13.1,11.5,,1018.1,44,21.2,9.2
11,2006-05-18,24.8,15.3,9.5,,1013.1,47,15.66,2.1
11,2006-05-19,20.2,16,4.2,,1005.1,58,6.59,0
11,2006-05-20,24.7,13,11.7,,1009,63,22.6,8.8
11,2006-05-21,28.3,15.3,13,,1010.9,50,19.97,8.1
11,2006-05-22,22.5,14.6,7.9,30.5,1005.8,90,0.46,0
11,2006-05-23,20.1,12,8.1,,1009.3,85,10.78,0.9
11,2006-05-24,23.8,13.8,10,,1014.4,66,19.72,5.7
11,2006-05-25,21.3,16.1,5.2,,1017.1,49,11.36,0
11,2006-05-26,27,16.7,10.3,,1010.9,47,24.68,9.9
11,2006-05-27,21.2,13.8,7.4,27.5,1000.4,81,4.49,0
11,2006-05-28,22.2,13.5,8.7,1,1001.5,67,14.33,2.5
11,2006-05-29,22.7,14.6,8.1,0.2,1004.5,69,20.41,7.2
11,2006-05-30,25.5,15,10.5,,1009.9,58,25.49,12.1
11,2006-05-31,26.7,15.6,11.1,,1014.7,52,21.21,8.9
11,2006-06-01,28.1,16.7,11.4,,1014,50,20.2,9.6
11,2006-06-02,32.4,18.6,13.8,,1010.3,46,22.35,10.8
11,2006-06-03,29.8,19.5,10.3,,1011.4,44,24.72,9.6
11,2006-06-04,26.2,17.3,8.9,,1009.5,60,22.01,8.4
11,2006-06-05,26.1,17.1,9,,1007.4,58,23.7,11.2
11,2006-06-06,27.3,17.7,9.6,,1006.3,59,20.23,6.5
11,2006-06-07,26.5,17.8,8.7,,1006.4,58,14.31,2.9
11,2006-06-08,24,18.3,5.7,6.5,999.5,69,10.23,0.8
11,2006-06-09,26.2,17.2,9,0.5,995.9,60,19.5,6.1
11,2006-06-10,20.6,15.1,5.5,39.5,999,80,2.38,0.1
11,2006-06-11,17.8,15.6,2.2,2.5,1005.2,83,3.94,0
11,2006-06-12,28.3,14.1,14.2,,1013,63,25.5,10.1
11,2006-06-13,28.8,18.7,10.1,,1013.3,61,17.97,7.6
11,2006-06-14,22.1,16.5,5.6,63,1003.2,82,2.31,0
11,2006-06-15,22.7,15.8,6.9,2,1000.3,80,18.84,5
11,2006-06-16,27.3,15.6,11.7,,1006.8,54,11.67,4.7
11,2006-06-17,26.3,18,8.3,0,1007.2,51,24.29,9.6
11,2006-06-18,27.2,17.6,9.6,,1008.8,67,25.41,10.5
11,2006-06-19,28.7,17.2,11.5,,1012.3,62,21.91,9.5
11,2006-06-20,26.2,19.8,6.4,,1012,63,13.63,1.5
11,2006-06-21,20.1,18.7,1.4,14,1010.7,91,2.37,0
11,2006-06-22,28.8,17.7,11.1,,1006.5,75,20.59,7
11,2006-06-23,29.3,19.7,9.6,,1006.9,69,15.88,4
11,2006-06-24,28.5,19.2,9.3,,1009.4,66,22,10.3
11,2006-06-25,29.2,20.3,8.9,8,1006.4,64,21.81,6.9
11,2006-06-26,22.8,19.6,3.2,11.5,1004.9,92,2.5,0
11,2006-06-27,24.2,19.1,5.1,1,1005.7,87,5.33,0
11,2006-06-28,27.7,20.5,7.2,,1007.6,78,16.97,2.7
11,2006-06-29,29.3,21.7,7.6,13.5,1006.6,77,10.24,0.3
11,2006-06-30,26.8,20.8,6,6.5,1005.2,87,6.45,0.1
11,2006-07-01,24.7,21.1,3.6,4.5,1003.9,85,4.71,0
11,2006-07-02,26.7,20.6,6.1,0,1004.6,74,16.33,5.1
11,2006-07-03,28.6,19.6,9,,1004.7,69,16.25,5
11,2006-07-04,24,21.5,2.5,4,999.9,84,3.54,0
11,2006-07-05,24.7,18.7,6,2.5,999.6,72,10.94,0
11,2006-07-06,23.5,19.2,4.3,13,1001.2,79,7.16,0
11,2006-07-07,26.8,20,6.8,10,1003.8,80,8.43,0.8
11,2006-07-08,29,21.3,7.7,,1006.6,71,15.3,0.8
11,2006-07-09,28.8,23.5,5.3,3.5,1007.5,76,13.54,2.1
11,2006-07-10,26.1,21.2,4.9,19,1000.6,80,4.19,0
11,2006-07-11,28.7,21.2,7.5,0.5,1006.1,76,16.94,3.9
11,2006-07-12,25.1,22.6,2.5,226.5,1005.3,94,0.34,0
11,2006-07-13,27.2,23.7,3.5,18.5,1007.5,91,5.08,0.1
11,2006-07-14,29.2,25.2,4,0.1,1009.9,79,9.55,0.9
11,2006-07-15,27.2,21.1,6.1,69,1009.1,90,2.18,0
11,2006-07-16,21.2,17.7,3.5,241,1008,96,0.83,0
11,2006-07-17,20.3,18.7,1.6,42.5,1007.2,94,2.38,0
11,2006-07-18,20.7,17.5,3.2,31,1002.5,93,2.75,0
11,2006-07-19,24.2,18.5,5.7,0.5,1003.8,78,7.08,0
11,2006-07-20,24.7,19.1,5.6,4.5,1002.1,78,7.51,0.4
11,2006-07-21,26.7,18.8,7.9,3.5,1001.3,81,10.08,1
11,2006-07-22,27.5,21.2,6.3,9.5,1001.4,78,19.11,5.6
11,2006-07-23,28.1,20.1,8,,1004.1,73,12.94,1.7
11,2006-07-24,26.6,21.6,5,,1007.1,72,9.12,0.1
11,2006-07-25,28.3,20.7,7.6,0.3,1012.2,68,13.39,2.3
11,2006-07-26,24.6,20.7,3.9,5,1014.9,85,3.43,0
11,2006-07-27,22,20.1,1.9,195,1010.5,95,1.19,0
11,2006-07-28,23.2,20.6,2.6,88,1009.5,95,1.51,0
11,2006-07-29,27.2,22.1,5.1,22,1011.7,89,6.97,0.2
11,2006-07-30,29.7,24.3,5.4,0.1,1012.4,83,8.08,0.8
11,2006-07-31,30.1,24.6,5.5,,1010.6,76,12.3,3.5
11,2006-08-01,32,24.7,7.3,,1009.8,67,17.86,6.4
11,2006-08-02,32,24.2,7.8,,1012.8,69,19.43,7.2
11,2006-08-03,33.2,24,9.2,,1015.7,68,18.73,9.4
11,2006-08-04,34.7,24.8,9.9,,1014.2,65,25.77,12.9
11,2006-08-05,32.9,25.6,7.3,0.1,1011.7,67,14.97,6.8
11,2006-08-06,32.4,25.5,6.9,,1010.1,67,18.59,8.4
11,2006-08-07,31.7,23.7,8,22,1009,73,11.66,3.7
11,2006-08-08,34.2,24,10.2,,1008.5,68,22.72,11.4
11,2006-08-09,34.2,25.6,8.6,,1008.4,68,18.57,10
11,2006-08-10,33.2,24.8,8.4,,1008.9,61,18.31,7.9
11,2006-08-11,30.1,24.5,5.6,0,1009.1,70,10.9,3
11,2006-08-12,32.7,22.7,10,,1007.2,68,22.63,10.5
11,2006-08-13,33.2,25.1,8.1,,1005.4,67,22.43,9.4
11,2006-08-14,33.5,26.5,7,,1003.5,69,21.04,10.1
11,2006-08-15,32.4,26.2,6.2,20.5,1002.6,79,10.38,2.8
11,2006-08-16,31.7,26,5.7,0.5,1001.7,79,9,0.6
11,2006-08-17,30.8,24.2,6.6,10.5,1002.2,72,15.89,3.9
11,2006-08-18,30.7,23.3,7.4,,1004.1,52,25.81,12.6
11,2006-08-19,29.7,20.8,8.9,0.1,1004.7,50,18.75,6.2
11,2006-08-20,26.5,21,5.5,0,1006.4,67,11.72,0.4
11,2006-08-21,30.5,23,7.5,,1008.6,64,13.66,3.7
11,2006-08-22,31.6,24.3,7.3,0,1009.7,69,10.33,1.9
11,2006-08-23,30.6,25.2,5.4,0,1010.6,67,12.65,2.4
11,2006-08-24,30.7,23.7,7,0,1012.3,68,11.11,1.9
11,2006-08-25,29,23.3,5.7,14.5,1013.6,81,5.66,0
11,2006-08-26,31.3,22.8,8.5,32,1010.7,83,13.58,3.2
11,2006-08-27,25.7,23,2.7,18.5,1006.4,88,3.77,0
11,2006-08-28,29.6,22.8,6.8,,1008.3,74,19.25,7.2
11,2006-08-29,25.8,22.2,3.6,2.5,1009.6,84,4.7,0
11,2006-08-30,29.5,21.6,7.9,,1008.1,63,16.72,6.6
11,2006-08-31,29.5,22.7,6.8,,1005.8,55,17.14,6.6
11,2006-09-01,28.8,19.5,9.3,,1006.9,54,19.27,10.3
11,2006-09-02,30.3,21,9.3,,1008.3,58,20.13,10.4
11,2006-09-03,30.2,21.5,8.7,,1008.4,63,18.13,8.4
11,2006-09-04,25.1,17.7,7.4,,1007.2,72,8.72,1.2
11,2006-09-05,26.3,16.2,10.1,0.1,1007.7,60,21,9.1
11,2006-09-06,25.2,15.8,9.4,3.5,1008.2,69,16.16,6.2
11,2006-09-07,28.1,15.8,12.3,,1013.3,55,22.27,12
11,2006-09-08,25.7,18.7,7,0,1014.1,60,10.41,1.8
11,2006-09-09,22.1,13.6,8.5,4.5,1013.9,81,3.31,1.1
11,2006-09-10,20.1,12.6,7.5,,1019.3,51,21.07,11.1
11,2006-09-11,21.3,11.3,10,,1021,60,13.32,3.3
11,2006-09-12,25.2,13.6,11.6,,1022.4,59,20.19,10.6
11,2006-09-13,27.2,17,10.2,,1021.1,48,21.66,11.1
11,2006-09-14,27,16.2,10.8,,1019.3,46,18.49,9.1
11,2006-09-15,24.5,17.7,6.8,,1016.7,55,11.22,1.4
11,2006-09-16,24.7,19.2,5.5,,1013.7,62,8.86,0.3
11,2006-09-17,22.8,16.8,6,2,1008.8,54,6.84,0
11,2006-09-18,20,16.3,3.7,0.5,1008.9,68,3,0
11,2006-09-19,26.1,14.1,12,,1013.6,73,14,6.4
11,2006-09-20,26.7,17.8,8.9,,1015.6,65,12.28,4.2
11,2006-09-21,28.6,19.1,9.5,,1017,53,16.64,9.3
11,2006-09-22,27.7,18.6,9.1,,1019.7,61,15.93,8.2
11,2006-09-23,26.6,17.1,9.5,,1019.9,47,20.05,10.9
11,2006-09-24,26.8,15.3,11.5,,1018.1,44,19.11,10.9
11,2006-09-25,26.7,16,10.7,,1017,44,15.31,7.5
11,2006-09-26,27.1,17.8,9.3,,1015.4,49,13.77,5.7
11,2006-09-27,27.2,18.7,8.5,0,1015.2,52,16.26,8.6
11,2006-09-28,23.1,18.1,5,0.5,1016.1,71,5.7,0
11,2006-09-29,25.6,17.3,8.3,0,1017.2,61,16.16,9
11,2006-09-30,25.5,16.2,9.3,,1019.1,53,14.99,7.6
11,2006-10-01,25.3,17.7,7.6,,1017.3,52,11.95,3.3
11,2006-10-02,26.3,15.3,11,,1015.6,56,16.29,10
11,2006-10-03,26.3,15.1,11.2,,1015,57,16.15,10
11,2006-10-04,27.5,15.6,11.9,,1012.9,54,14.79,9.8
11,2006-10-05,27.2,16.3,10.9,,1013.1,47,16.56,10.1
11,2006-10-06,26.7,16.2,10.5,,1012.3,41,17.74,10.8
11,2006-10-07,25.7,14.5,11.2,,1011.6,55,16.24,10
11,2006-10-08,23.7,15.8,7.9,,1014.6,74,9.42,3.2
11,2006-10-09,23.6,17,6.6,,1016.4,78,4.75,0
11,2006-10-10,25.7,18.7,7,,1017.6,69,13.93,7.3
11,2006-10-11,23.6,15,8.6,0,1017.3,61,5.72,2.8
11,2006-10-12,22.5,10.6,11.9,,1021.7,43,16.95,10.6
11,2006-10-13,24.2,12,12.2,,1021.5,49,15.46,9.4
11,2006-10-14,24.2,14,10.2,,1019.1,60,13.43,9.4
11,2006-10-15,24.1,14.3,9.8,,1019.3,70,11.56,7.1
11,2006-10-16,25.6,15.6,10,,1019.2,69,10.98,6.3
11,2006-10-17,21.7,16,5.7,,1020.4,76,4.17,0
11,2006-10-18,23.2,16.7,6.5,0.2,1021.1,75,8.52,2.4
11,2006-10-19,21.8,17.7,4.1,,1020.2,77,5.24,0.4
11,2006-10-20,23.5,16,7.5,0.5,1022.1,73,8.62,3.8
11,2006-10-21,24,14.8,9.2,,1022.7,64,12,8.8
11,2006-10-22,18.7,15.1,3.6,21.5,1014.2,84,2.3,0
11,2006-10-23,15.6,10.5,5.1,8,1017.4,64,6.41,1.3
11,2006-10-24,18.3,9.5,8.8,,1026.1,53,14.94,9.5
11,2006-10-25,17.2,9.3,7.9,,1024.7,57,7.22,1.7
11,2006-10-26,18.8,12.1,6.7,,1023.5,63,6.03,1
11,2006-10-27,17.8,10.3,7.5,,1023.4,64,13.4,9.4
11,2006-10-28,19.5,9.5,10,,1019.7,71,9.77,4.8
11,2006-10-29,19.5,11.8,7.7,,1020.2,57,10.03,5.6
11,2006-10-30,19.8,7.9,11.9,,1022.3,49,13.35,9.2
11,2006-10-31,19.7,10.1,9.6,,1020,66,9.57,7.2
11,2006-11-01,19.8,12.6,7.2,,1018,72,8.16,4
11,2006-11-02,18.3,11.8,6.5,,1016.6,62,11.51,7.7
11,2006-11-03,20.2,9.6,10.6,1.5,1016.6,72,9.15,6.2
11,2006-11-04,19.3,12.1,7.2,,1013.8,69,6.42,2.7
11,2006-11-05,17.7,8.3,9.4,7,1011.7,54,12.12,8.6
11,2006-11-06,8.8,-0.1,8.9,17,1013.2,75,3.42,0.7
11,2006-11-07,8.1,-1.3,9.4,,1020.3,57,12.1,9.1
11,2006-11-08,17.1,5.5,11.6,0,1016.5,71,5.08,1.6
11,2006-11-09,17.2,8.6,8.6,2.5,1018.7,45,10.38,7.8
11,2006-11-10,12.6,5.1,7.5,,1022.5,27,6.52,2.8
11,2006-11-11,9.3,2,7.3,,1019.4,42,12.53,9.6
11,2006-11-12,11.3,0.6,10.7,,1021,42,11.93,9.6
11,2006-11-13,13.6,4.5,9.1,3,1015.2,71,2.9,0.5
11,2006-11-14,8.6,2.5,6.1,0,1018.4,43,11.75,9.1
11,2006-11-15,10.5,1.8,8.7,3.5,1018.5,64,7.34,4.6
11,2006-11-16,7,-0.4,7.4,,1025.1,41,10.82,7.2
11,2006-11-17,10.1,0.5,9.6,,1027.3,50,9.15,7.6
11,2006-11-18,13.1,2.5,10.6,,1024.8,55,9.06,8.3
11,2006-11-19,13.6,3.5,10.1,,1020.7,55,6.44,2.8
11,2006-11-20,13.1,4.6,8.5,,1019.6,59,9.94,8.6
11,2006-11-21,11.1,5.4,5.7,0.1,1019.6,73,1.71,0
11,2006-11-22,10.1,5,5.1,,1025.2,43,6.56,3.3
11,2006-11-23,11.3,6,5.3,,1026.4,53,8.18,7.2
11,2006-11-24,12.6,4.8,7.8,,1030.9,48,9.63,8
11,2006-11-25,16.2,4,12.2,,1025.1,50,9.76,8.2
11,2006-11-26,13.8,8.3,5.5,,1015.9,51,4.08,0
11,2006-11-27,12,5.8,6.2,12,1014.1,79,1,0
11,2006-11-28,7,2.5,4.5,0.5,1018.2,73,1.38,0.5
11,2006-11-29,5,0,5,,1025,47,9.2,6.9
11,2006-11-30,3.5,-0.6,4.1,0.5,1023.5,82,2.67,0.3
11,2006-12-01,5.9,0.8,5.1,0.3,1019.1,72,6.6,4.4
11,2006-12-02,3,-6.1,9.1,,1024.8,51,10.14,8.6
11,2006-12-03,-0.8,-8.5,7.7,,1030.9,44,10.54,9.1
11,2006-12-04,2.5,-5.4,7.9,,1032.4,44,10.1,9.1
11,2006-12-05,6.6,-0.4,7,,1030.5,60,5.58,3.8
11,2006-12-06,6.9,-0.6,7.5,,1030.6,69,6.31,3.9
11,2006-12-07,7.4,3.5,3.9,1,1025.6,68,3.87,0.3
11,2006-12-08,9.1,4,5.1,2.5,1025.1,60,4.79,0.9
11,2006-12-09,5.9,-1.2,7.1,2.5,1024.3,74,3.77,1.9
11,2006-12-10,3.7,-3.5,7.2,,1028.4,44,9.51,8.5
11,2006-12-11,6,-2,8,,1027.2,52,6.24,3.8
11,2006-12-12,9.5,1.2,8.3,,1025,62,5.64,3.9
11,2006-12-13,9.8,3.5,6.3,,1022.9,62,4.63,1.9
11,2006-12-14,6.1,1.1,5,,1021.5,52,4.76,1.8
11,2006-12-15,6.4,0.6,5.8,2.5,1021.7,81,2.77,1.2
11,2006-12-16,4.8,-0.2,5,3,1020.2,70,6.84,5.7
11,2006-12-17,1.6,-3.9,5.5,5.5,1022,81,1.68,0.8
11,2006-12-18,1.1,-5.4,6.5,,1033.7,54,8.91,8.6
11,2006-12-19,5,-4.1,9.1,,1035.5,53,8.03,7.5
11,2006-12-20,8.1,1.7,6.4,,1032.3,61,5.82,4.3
11,2006-12-21,8.1,0.1,8,,1028.2,63,6.65,7.3
11,2006-12-22,7.3,2,5.3,0,1025.6,66,5.22,1.9
11,2006-12-23,7,-0.8,7.8,,1025.9,63,7.89,7.7
11,2006-12-24,7.3,-1.7,9,,1026.5,57,6.76,5.4
11,2006-12-25,12.6,0.4,12.2,,1025.4,65,7.66,7.5
11,2006-12-26,12.6,2.5,10.1,,1019.8,68,7.79,8.5
11,2006-12-27,5.6,-4.3,9.9,,1017.5,64,2.25,0.7
11,2006-12-28,-4.3,-11.3,7,,1025.9,41,8.25,7.6
11,2006-12-29,-3.7,-12.3,8.6,,1033.1,38,9.32,8.9
11,2006-12-30,-0.1,-8.8,8.7,,1034.1,40,7.04,5.8
11,2006-12-31,6.1,-4.4,10.5,,1032.8,36,8.54,8.1
11,2007-01-01,6,0,6,0.2,1027,45,3.4,0.2
11,2007-01-02,4.5,1.5,3,0.5,1025.2,80,1.2,0
11,2007-01-03,9.3,1.6,7.7,,1027.2,64,6.02,3.6
11,2007-01-04,11.8,0.8,11,,1028.1,59,7.91,7.4
11,2007-01-05,9,1,8,,1024.1,61,6.01,2.5
11,2007-01-06,4.6,-4.8,9.4,9,1013.7,77,2.08,0.3
11,2007-01-07,-0.8,-6.5,5.7,,1022.6,64,7.97,6.9
11,2007-01-08,0.2,-4.6,4.8,,1027.5,53,9.87,9.1
11,2007-01-09,2.5,-6,8.5,,1029.3,59,8.27,7.3
11,2007-01-10,2.9,-3,5.9,,1031,63,7.8,6.6
11,2007-01-11,1.5,-4.5,6,,1031.9,44,7.16,6.3
11,2007-01-12,-0.8,-5.8,5,,1029.8,44,9.99,8.8
11,2007-01-13,-2.2,-7.6,5.4,,1030,41,10.34,9.2
11,2007-01-14,2.5,-7.6,10.1,,1031.2,40,10.22,8.9
11,2007-01-15,4,-4.5,8.5,,1028.6,54,6.77,5.1
11,2007-01-16,5.3,-0.6,5.9,,1024.9,65,5.65,1.5
11,2007-01-17,4.5,-0.8,5.3,,1023.9,70,7.62,5.1
11,2007-01-18,4.3,-1.1,5.4,0,1026.9,50,9.52,8.9
11,2007-01-19,4.4,-3.4,7.8,,1029.4,45,9.42,8.5
11,2007-01-20,6.1,-2.7,8.8,,1029.1,41,8.28,8.1
11,2007-01-21,7.1,-2.5,9.6,,1028.3,49,7.32,6.9
11,2007-01-22,5.5,-1.1,6.6,,1029.1,65,7.9,6.3
11,2007-01-23,6,-1.6,7.6,,1027.7,59,7.16,6
11,2007-01-24,5.5,-1.8,7.3,,1025.6,54,9.49,9
11,2007-01-25,4.6,-2,6.6,,1025.5,56,7.38,5.3
11,2007-01-26,4.3,-0.2,4.5,0.1,1019.4,67,4.15,0.9
11,2007-01-27,3.5,-1.5,5,,1023.2,61,6.11,4.2
11,2007-01-28,4.4,-3,7.4,,1024.8,55,9.84,8.6
11,2007-01-29,4.9,-2.7,7.6,,1025.3,59,8.66,7.5
11,2007-01-30,2.7,-5,7.7,1,1023.1,55,10.8,7.2
11,2007-01-31,-0.3,-6.5,6.2,,1026.6,47,8.03,5.7
11,2007-02-01,-1.5,-8.3,6.8,,1024.8,49,10.02,8.5
11,2007-02-02,-0.5,-8.6,8.1,,1026.6,46,11.6,9.3
11,2007-02-03,6.4,-5.6,12,,1021,62,3.52,0.8
11,2007-02-04,9.3,-2.2,11.5,,1024.1,39,11.85,9.1
11,2007-02-05,8.1,0.3,7.8,,1021.8,63,4.92,0.9
11,2007-02-06,13.3,5.5,7.8,,1022.7,65,6.92,5
11,2007-02-07,13.8,1.2,12.6,,1025.6,52,11,9
11,2007-02-08,6.5,4.5,2,1,1020.2,78,0.51,0
11,2007-02-09,6.1,3.9,2.2,0,1015.9,70,5.87,2.2
11,2007-02-10,6,0.4,5.6,0,1015,60,7.87,4.5
11,2007-02-11,5.8,-2.5,8.3,,1020.8,51,13.29,9.6
11,2007-02-12,8.3,-0.8,9.1,,1021.8,58,11.47,8.4
11,2007-02-13,7.4,1.2,6.2,11.5,1017.8,65,2.67,0
11,2007-02-14,4,-3.2,7.2,0.1,1015.3,60,10.21,5.8
11,2007-02-15,4.4,-3.5,7.9,,1022.7,32,14.51,9.7
11,2007-02-16,9.5,-3.2,12.7,,1022.5,31,13.82,9.6
11,2007-02-17,10.1,3.5,6.6,,1017.3,44,6.07,0.4
11,2007-02-18,12.1,0.6,11.5,,1014.8,50,13.56,8.9
11,2007-02-19,10.3,1.7,8.6,,1018.4,65,12.48,7.1
11,2007-02-20,12,0.4,11.6,,1020.9,47,13.5,9.9
11,2007-02-21,8.5,2.2,6.3,,1022.3,70,5.34,0
11,2007-02-22,13.1,2.5,10.6,0,1014.9,64,10.49,5.5
11,2007-02-23,7.4,-0.6,8,0,1020.4,40,15.91,10.1
11,2007-02-24,9.3,-1.7,11,,1023.6,28,12.44,7.2
11,2007-02-25,11.5,4.5,7,,1023.6,49,8.99,2.8
11,2007-02-26,14,3.7,10.3,,1025.7,49,15.04,10.2
11,2007-02-27,12.5,3.9,8.6,,1026.2,58,11.51,6.7
11,2007-02-28,14.8,2.7,12.1,,1029.2,37,16.51,10.3
11,2007-03-01,15.3,3.9,11.4,,1025.6,29,9.94,4.4
11,2007-03-02,12,6.5,5.5,22,1020.7,81,0.16,0
11,2007-03-03,12,8.6,3.4,0.2,1020.4,89,3.08,0
11,2007-03-04,14.1,5.5,8.6,34,1007.4,81,1.76,0
11,2007-03-05,5.5,-5.3,10.8,2,1011.9,65,3.65,0.5
11,2007-03-06,-1.6,-7.6,6,0,1023.4,39,17.37,10.1
11,2007-03-07,1.2,-6.9,8.1,0.9,1020.2,58,14.31,7.2
11,2007-03-08,3.9,-3.5,7.4,1,1021.7,63,8.51,3.9
11,2007-03-09,9.3,0.6,8.7,,1023.5,61,14.17,7.9
11,2007-03-10,6.5,-3.5,10,1,1018,55,4.71,1.5
11,2007-03-11,3.5,-3.7,7.2,,1021.3,39,15.45,8.9
11,2007-03-12,7.5,-1.8,9.3,,1022.3,45,18.74,10.3
11,2007-03-13,10.1,0.6,9.5,,1020.8,55,16.82,9.9
11,2007-03-14,11.6,1.3,10.3,,1021.5,57,14.25,8.6
11,2007-03-15,14.5,5,9.5,,1019.3,34,15.08,9.2
11,2007-03-16,12.8,5,7.8,,1021.5,45,13.52,4.4
11,2007-03-17,11.6,3.2,8.4,,1023.9,42,13.39,6.8
11,2007-03-18,11.6,1.7,9.9,,1023.5,34,18.26,10.8
11,2007-03-19,12.3,1.8,10.5,,1023.7,42,16.12,8
11,2007-03-20,10.1,1.7,8.4,,1024.9,53,11.41,2.4
11,2007-03-21,8.3,5.4,2.9,1,1024.2,74,0.89,0
11,2007-03-22,12.6,6,6.6,,1023.8,76,9.12,3.9
11,2007-03-23,16.2,6,10.2,0.4,1020,59,13.02,4.4
11,2007-03-24,13,7.8,5.2,10.5,1004.7,85,3.44,0.2
11,2007-03-25,12.3,4.4,7.9,,1010.2,67,16.21,7.2
11,2007-03-26,13.5,3,10.5,0,1013.1,52,11.49,4.6
11,2007-03-27,13.8,8.3,5.5,0.5,1011,68,7.25,1
11,2007-03-28,9.5,3,6.5,10.5,1010.2,80,1.86,0
11,2007-03-29,10.6,1.8,8.8,18,1009.4,78,6.48,1.8
11,2007-03-30,15.6,3.4,12.2,0,1013.1,61,18.89,9.2
11,2007-03-31,11.1,7.9,3.2,21.5,1006.5,83,2.59,0
11,2007-04-01,13.3,6.5,6.8,,1012,55,12.06,2.4
11,2007-04-02,8.8,3.2,5.6,,1016.7,47,18.6,8.9
11,2007-04-03,9.1,1.6,7.5,0,1018.2,41,15.84,8.2
11,2007-04-04,11.1,2,9.1,,1022.3,44,22.12,11.6
11,2007-04-05,13.6,2.5,11.1,,1026.1,46,18.32,8.6
11,2007-04-06,14.6,6.5,8.1,,1022.5,40,16.85,7.2
11,2007-04-07,13.8,6.3,7.5,0,1019.9,66,13.42,5.1
11,2007-04-08,14.6,6,8.6,,1018.8,65,17.76,8
11,2007-04-09,16,5.6,10.4,,1020.9,46,21.49,11.1
11,2007-04-10,14.3,9,5.3,0.1,1020.6,55,6.77,1.2
11,2007-04-11,17,6.8,10.2,2.5,1020.2,56,17.27,8.3
11,2007-04-12,15.6,8.3,7.3,3.5,1015.4,64,7.29,0.4
11,2007-04-13,14.3,7.5,6.8,5,1008.4,85,0.74,0
11,2007-04-14,15.8,5.5,10.3,1.5,1012.5,62,19.61,7.2
11,2007-04-15,17.6,8,9.6,1,1009.5,57,18.79,7
11,2007-04-16,13.6,7.5,6.1,0,1008.4,62,10.42,2.1
11,2007-04-17,15.6,5.6,10,,1013.5,56,17.24,6
11,2007-04-18,16.6,6.3,10.3,,1014.3,46,19.37,10.1
11,2007-04-19,17.5,8.5,9,,1015.2,41,15.05,3.3
11,2007-04-20,14.5,10.1,4.4,26,1011.5,70,2.5,0.9
11,2007-04-21,20,11.8,8.2,1,1011.4,82,13.14,3.3
11,2007-04-22,16.2,11.1,5.1,0.5,1011.7,60,13.55,0.4
11,2007-04-23,19.6,9.3,10.3,,1014.8,33,21.79,9.6
11,2007-04-24,16.7,10.8,5.9,,1012.1,51,12.12,3.3
11,2007-04-25,17.7,9.3,8.4,,1011,60,20.99,10.8
11,2007-04-26,21.1,8.1,13,,1017.7,46,23.53,11.8
11,2007-04-27,21,10.3,10.7,,1019,34,24.27,11.4
11,2007-04-28,20.7,10,10.7,,1020.9,41,24.45,12
11,2007-04-29,22.5,10.8,11.7,,1019.7,41,22.98,11.6
11,2007-04-30,18.7,11.3,7.4,0,1014.1,38,6.31,0
11,2007-05-01,16.8,11.6,5.2,2.5,1005,79,4.7,0
11,2007-05-02,21.2,11.1,10.1,,1009.5,61,23.31,10.3
11,2007-05-03,19.5,13,6.5,0,1011,75,9.77,0.9
11,2007-05-04,21.7,13.8,7.9,,1007.6,75,14.52,5.1
11,2007-05-05,26.1,13.8,12.3,,1006.9,65,16.73,6
11,2007-05-06,25.2,15.5,9.7,,1002.6,51,18.62,5.9
11,2007-05-07,26.1,13.8,12.3,,1005.4,47,23.13,11.7
11,2007-05-08,25.6,15.3,10.3,,1010.3,56,16.9,5.3
11,2007-05-09,22.2,10.8,11.4,5.5,1010.9,65,10.21,1.9
11,2007-05-10,22.8,9,13.8,,1015.1,57,24.08,10.7
11,2007-05-11,24.7,12.5,12.2,,1015.4,43,18.93,7.4
11,2007-05-12,18.6,11.1,7.5,20,1008.3,88,0.62,0
11,2007-05-13,22.8,10,12.8,,1010.7,54,25.54,12
11,2007-05-14,20.7,14.1,6.6,0.1,1009.7,67,12.49,5
11,2007-05-15,25.2,12.6,12.6,,1011.3,51,20.87,9
11,2007-05-16,22,13.6,8.4,42,1000,77,3.66,0.1
11,2007-05-17,24,13.3,10.7,4.5,995.2,60,23.03,7.9
11,2007-05-18,18.8,12.5,6.3,13,999.2,81,6.6,0.6
11,2007-05-19,20,12.5,7.5,0,1007.5,72,12.89,4
11,2007-05-20,23.1,12,11.1,,1011.7,62,24.57,11.3
11,2007-05-21,24.1,12.8,11.3,,1012.8,43,24.27,9.8
11,2007-05-22,26,12.6,13.4,,1012.2,48,24.2,11.1
11,2007-05-23,25.6,15.5,10.1,0,1010,49,13.49,2.2
11,2007-05-24,22.2,18.3,3.9,49,1001.8,78,3.78,0
11,2007-05-25,23.1,16.8,6.3,1,998.5,72,23.43,8.7
